,analysis_sample_rate,audio_md5,danceability,duration,end_of_fade_in,energy,idx_bars_confidence,idx_bars_start,idx_beats_confidence,idx_beats_start,idx_sections_confidence,idx_sections_start,idx_segments_confidence,idx_segments_loudness_max,idx_segments_loudness_max_time,idx_segments_loudness_start,idx_segments_pitches,idx_segments_start,idx_segments_timbre,idx_tatums_confidence,idx_tatums_start,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tempo,time_signature,time_signature_confidence,track_id,analyzer_version,artist_7digitalid,artist_familiarity,artist_hotttnesss,artist_id,artist_latitude,artist_location,artist_longitude,artist_mbid,artist_name,artist_playmeid,genre,idx_artist_terms,idx_similar_artists,release,release_7digitalid,song_hotttnesss,song_id,title,track_7digitalid,idx_artist_mbtags,year
50,22050,432aa5b29f21533b447d37363bab6705,0.0,344.05832,0.068,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.425,-9.253,1,0.486,335.029,154.953,1,0.0,TRAADVH128EF34DE7A,,24313,0.717670524728552,0.4793084593382274,ARS1OWB1187B99EEAD,,"New York, NY",,1b96b9c9-0832-40cb-9f8d-7274de3733fc,The New York Dolls,5379,,0,0,Too Much Too Soon,74655,0.5616924111789523,SOGKIWV12A6D4F86C4,Human Being,770031,0,1974
51,22050,61c1d3f9dc9caf347132097986f1618d,0.0,251.42812,0.071,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.391,-12.009,1,0.319,237.598,86.091,5,0.551,TRAADYB128F92D7E73,,2800,0.6697261875661445,0.42791424698295477,ARGMXQW1187FB54C34,-23.56287,"Sao Paulo, Brazil",-46.65466,9974cbc1-6a00-4a97-8a36-e4a25bfe0293,Eliane Elias,14229,,0,0,Bossa Nova Stories,322532,0.4348380902608562,SOPHYIS12AAF3B35A3,The More I See You,3635000,0,2009
52,22050,c9bd47047417a4003783ffde156efb6f,0.0,269.7922,0.218,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.715,-11.043,1,0.614,257.416,90.218,4,1.0,TRAADYI128E078FB38,,10275,0.5697411522818971,0.41224060053560735,AROEL1B1187B988B90,,"South Jamaica, Queens",,8b70d4d9-b3d3-4a99-8a95-96ee59f12140,Lost Boyz,-1,,0,0,Love_ Peace & Nappiness,14592,0.4051157216913865,SOFHBAR12A6701D0FE,Certain Things We Do,151792,0,1997
53,22050,94bd349c13024d5ac83064e4fed31fd7,0.0,206.05342,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.641,-11.506,0,0.597,206.053,133.144,1,0.0,TRAAEAM128F934B199,,104787,0.6400483571565447,0.40439264015477133,AR8W8DN1187FB35ED0,34.05349,"Los Angeles, CA",-118.24532,42c4b58d-2e28-41d4-bfe5-4edee68386cf,The Germs,-1,,0,0,Germicide,515081,,SOCPRKM12AB018A2FD,Forming,5714272,0,1977
54,22050,d513e317cb700731da236983b6c235a3,0.0,190.04036,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.105,-14.179,1,0.433,176.924,205.317,4,0.0,TRAAEDJ12903CCE390,,264183,0.3977728757878008,0.38347574490669173,ARUWLCL1187FB549B8,,,,b0288f97-71d3-4fa2-8379-e482c4d97e95,Yamandu Costa,147394,,0,0,Mafuá,765750,,SOFGHAM12AB0186412,Mafuá,8478956,0,0
55,22050,db40ea1ed032ccf190419babe51ef333,0.0,241.162,0.549,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.222,-8.531,1,0.403,230.342,180.149,4,0.0,TRAAEEH128E0795DFE,,4010,0.643182772912233,0.500691340913453,AR3793X1187FB50CB3,,"Middlesbrough, England",,c707b37e-cb5c-4694-be4d-46beefcb2475,Chris Rea,-1,,0,0,The Road To Hell Part 2,17220,0.767727748373397,SODHVES12A6701CE6B,Driving Home For Christmas,183976,0,1986
56,22050,71d2fb37641b20f96955402be7eab02f,0.0,122.64444,0.99,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,-8.541,0,0.489,109.627,102.538,4,0.869,TRAAELO128F9302DD1,,364953,0.4114210482617737,0.3384148184832545,ARINEWW1187FB5577E,,,,2f3532b3-febc-4ab2-8f97-fbeebbaa1fe7,Perrey And Kingsley,-1,,0,0,Vanguard Visionaries,617077,0.4348380902608562,SOXIATP12AAF3B2184,Spooks In Space,6856216,0,1966
57,22050,6ad09a99e119960fe234a19e890f8742,0.0,207.0722,2.583,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442,-6.629,1,0.371,202.757,84.164,4,0.853,TRAAEMJ128F425A917,,3041,0.7510076200369779,0.5236990777653908,ARDGB6U1187FB3AD07,51.50632,"London, England",-0.12714,b4d32cff-f19e-455f-86c4-f347d824ca61,Eurythmics,576,,0,0,Be Yourself Tonight,278999,0.38293509007501925,SOGNQWU12A8AE4868F,Tous Les Garçons Et Les Filles,3107981,0,1985
58,22050,7f6863d6bb4c426234987f1528300b57,0.0,300.79955,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.666,-13.33,1,0.658,298.347,124.175,4,0.698,TRAAENC128F1451DE9,,13801,0.548585130198109,0.3835242473277272,AR2J2WF1187FB46271,54.48303,"Egremont, Cumbria, England",-3.53444,211256ad-1a39-4bb9-a216-24a2d985343e,Francis Dunnery,42151,,0,0,Hometown 2001,19601,0.6104742577715245,SOYQOFI12A6D4F76E1,Too Much Saturn,205540,0,1995
59,22050,fbf497a6838e179be5b78f9aa3668638,0.0,228.46649,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.458,-12.412,1,0.602,228.466,137.004,1,0.0,TRAAENP128F147BF32,,10249,0.7493178009614533,0.48165586241245567,ARUI8651187B9ACF52,,"Garnant, Wales",,72c090b6-a68e-4cb9-b330-85278681a714,John Cale,17190,,0,0,Eat / Kiss: Music For The Films By Andy Warhol,38599,0.2265553139555314,SOVOLGY12A6D4F822B,Movement 4 [from Kiss] (Album Version),413033,0,1997
60,22050,3be610cc9850e3967869b8124041c004,0.0,239.59465,0.311,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.527,-21.552,1,0.613,236.507,106.33,4,0.526,TRAAEOU128F9309DE0,,1647,0.6319466659983671,0.3807045358244573,AR89DTT1187B9A7ED5,37.77916,California - SF,-122.42005,2ce96399-f6da-439f-af3a-f319ebe2074c,Suzanne Ciani,22282,,0,0,The Ultimate Most Relaxing New Age Piano in the Universe,619882,0.4159831182884585,SOMZCVH12AB0182B8E,Stream,6885148,0,0
61,22050,15884580537397d60dc2250fe163451f,0.0,228.93669,0.338,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.172,-8.686,0,0.369,219.574,107.961,4,1.0,TRAAERU128F930674F,,142898,0.6539378209700205,0.3968558693253486,ARMD0G81187B99A519,,,,378125ec-fd93-4920-87f0-0ab145c2db88,Vickie Winans,8019,,0,0,Classic Gold: Best of All,618615,,SONXJBL12AAF3B2C0C,Make Me Over,6871078,0,0
62,22050,fc1ec28144da5e38fce0de2919f3eb48,0.0,165.61587,2.171,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.108,-6.222,1,0.256,165.616,174.287,3,0.132,TRAAEUB12903CDD3EA,,373578,0.6683706115518646,0.45755390983649336,AR0VZWC1187B99BA57,-37.81753,"Melbourne, Australia",144.96715,c064d097-4a1e-4e81-bd6f-22ba86ee2904,The Berzerker,160708,,0,0,The Berzerker,681639,0.0,SOYWZTU12AB0180E26,Deform (live),7565003,0,2000
63,22050,2c5618de2a1419e40855a8454abcb6dc,0.0,187.92444,0.328,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612,-5.907,1,0.735,180.344,116.823,4,0.347,TRAAEWG128F930B3A4,,1246,0.8457688664485438,0.7888059351620142,ARF2EHS1187B994F4E,36.16778,"Nashville, Tennessee",-86.77836,6ffb8ea9-2370-44d8-b678-e9237bbd347b,Kings Of Leon,1858,,0,0,Holy Roller Novocaine,449471,0.6859402266976852,SOLGHDZ12AB0183B11,Wicker Chair,4989932,0,2003
64,22050,3a84b97779048f7b62ce944ce53ef755,0.0,276.50567,0.299,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,-4.638,1,0.389,261.956,101.972,4,1.0,TRAAEXM128F92D47C8,,230806,0.40745564385201366,0.30004649036641506,ARZKRD01187FB45FD2,,,,ad386f9f-6d5b-4bbe-8bbd-7d5f249b21a7,Edith Lefel,-1,,0,0,Jeux de dames_ vol. 1 (réalisation Ronald Rubinel),321356,0.0,SOTNTNJ12AAA15FBD6,An ti chans',3619557,0,0
65,22050,8867e512578d062815a66312910c2a33,0.0,200.25424,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.056,-5.884,0,0.283,194.844,127.97,4,0.0,TRAAFEB128F92F8694,,248684,0.46017132366610164,0.18931487775261457,ARK4H5K1187B992F74,,,,f31212c5-b4a0-436a-b9b3-407fc7392dbe,Taras,-1,,0,0,I Will Love Again,530141,,SOXZXXV12AAF3B3A67,I Will Love Again (JJ's Club Radio),5857433,0,0
66,22050,1a4d17798c506efdf4ed438cb65daa17,0.0,144.50893,0.237,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.093,-7.787,0,0.423,140.057,152.622,4,0.358,TRAAFJW128F428A424,,33328,0.7788167165625715,0.5542914890128156,AR06EB01187FB40150,,"Berkeley, CA",,dcaa4f81-bfb7-44eb-8594-4e74f004b6e4,NOFX,11040,,0,0,White Trash ......,104765,0.6712360269845353,SOPIKEG12A58291636,Stickin In My Eye,1082135,0,1992
67,22050,b066757b050f37c292668914c93534a6,0.0,285.17832,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.379,-8.488,1,0.401,275.853,110.787,3,1.0,TRAAFKJ12903D02552,,516781,0.43588984708830425,0.26803783963074496,ARKPDBH1242077DEB1,,,,,Murskahumppa,-1,,0,0,Murskapunkkia,695158,,SOIRNBO12AC468D207,Ota kiinni,7717117,0,0
68,22050,c3eb59209b7ab456d884f0ca9155a878,0.0,246.69995,0.322,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.161,-9.603,1,0.205,224.049,112.903,4,1.0,TRAAFMS128F933AB23,,291580,0.7111657865776896,0.46682699252718746,ARBJSO81187B9BA09B,,,,3f8a5e5b-c24b-4068-9f1c-afad8829e06b,Soda Stereo,2146,,0,0,Canción Animal,509770,0.6261657596688281,SOSBDSF12AB0189007,Entre Caníbales,5646037,0,1990
69,22050,0f6aa26bd67c538a95d1f437b0e8891f,0.0,84.03546,0.328,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.469,-26.266,1,0.591,75.79,115.642,4,0.44,TRAAFON128F42926FB,,170661,0.44316239759770826,0.3004544598123077,ARRC2JF1187B9B6A93,-24.9162,AUSTRALIA,133.39311,3ac9f018-b28a-40c8-826d-07dd44d3404f,Bruce Rowland,-1,,0,0,The Man from Snowy River,223779,0.0,SOIJXXM12A8C1416D6,Rosemary Recalls,2445709,0,1985
70,22050,678ee0558c50b3605a878cb1149b8a6c,0.0,273.52771,2.177,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.652,-6.305,1,0.694,268.893,125.013,4,1.0,TRAAFRU128F9339158,,345476,0.4004335134580979,0.26627528554651025,ARNIFX51187FB418EA,,,,91a75913-4dbf-4496-bed1-7d4206c3ed22,Xcultures,-1,,0,0,One World One People,466577,0.1992382620006783,SOHMMMC12AB0181C42,Sudanese Dance,5190145,0,2000
71,22050,8521fb5bbe40900184c412d2915f046b,0.0,298.84036,19.093,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.596,-9.998,1,0.567,289.46,113.277,4,0.872,TRAAFSM128F425A2C5,,30101,0.47736475248353516,0.33750728916593725,ARCCRTI11F4C845308,,,,,White Heart,86428,,0,0,Tales Of Wonder,148547,0.26586104921065007,SOVJXVJ12A8C13517D,Where The Thunder Roars (Tales Of Wonder Album Version),1548122,0,0
72,22050,fa6b1b300e5bbac539c92aab9fa30bc7,0.0,161.38404,0.165,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.665,-9.161,0,0.606,161.384,96.979,4,0.895,TRAAFUJ128F933F42B,,257069,0.6178701163443497,0.36366811024462387,ARNVH8S1187FB52F86,18.11526,"Jamaica, West Indies",-77.27348,41c0869f-dfe6-46cc-aa35-cbe9f29638cf,Heavy D / McGruff,-1,,0,0,Waterbed Hev,423012,0.23773394162247466,SOFZCTA12AB0188D8F,Wanna Be A Player,4717505,0,1997
73,22050,7dfecc8c2cb0171084e499f3f553c7cf,0.0,209.29261,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.455,-4.865,1,0.48,206.623,140.995,1,0.41,TRAAFYL128E07856A7,,4741,0.7446412459327763,0.5799889824287546,ARNLO5S1187B9B80CC,,"Pasadena, CA",,b665b768-0d83-4363-950c-31ed39317c15,Van Halen,54598,,0,0,The Best Of Both Worlds,7133,0.8244821296824321,SOLRYQR12A670215BF,Panama (Remastered Album Version),72173,0,0
74,22050,5304dd382803b40a2eccc0b617afad82,0.0,229.61587,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.205,-4.882,0,0.332,213.664,105.206,4,1.0,TRAAGCZ128F93210FD,,15260,0.845601886640232,1.0059419659547393,ARTDQRC1187FB4EFD4,,"Los Angeles, CA",,d5be5333-4171-427e-8e12-732087c6b78e,Black Eyed Peas,21628,,0,0,Total Workout Running 102 - 135 - 84bpm Ideal For Jogging_ Running_ Treadmill & General Fitness,358442,0.6244254932707666,SOCHRXB12A8AE48069,Let's Get It Started,3999070,0,2004
75,22050,ce020c3664096562bec86adc6eddd862,0.0,426.89261,0.286,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-12.951,0,0.395,399.9,63.017,4,0.378,TRAAGEC128E079252C,,7338,0.9057768886660886,0.5984585009824434,ARK9TRQ1187B99C095,41.50471,"Cleveland, OH",-81.69074,b7ffd2af-418f-4be2-bdd1-22f8b48613da,Nine Inch Nails,-1,,0,0,Things Falling Apart,15567,0.6355366486226686,SOKBBXO12A6701DEA0,Metal,163543,0,2000
76,22050,74a9e65a14d3678865e43582581c1360,0.0,269.26975,3.889,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.052,-11.751,0,0.142,262.798,144.603,4,0.0,TRAAGGE128F9325E2C,,451,0.6940216479070769,0.47940767557514763,ARODBRG1187FB3FD99,,,,172e1f1a-504d-4488-b053-6344ba63e6d0,Nick Cave & The Bad Seeds,10506,,0,0,Your Funeral... My Trial (2009 Digital Remaster),413222,,SOWHYUG12A58A77FAB,She Fell Away (2009 Digital Remaster),4603984,0,0
77,22050,9f747c90951499896939f600c7ff7c78,0.0,249.41669,0.647,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.883,-6.693,1,0.728,238.434,167.92,4,0.75,TRAAGHM128EF35CF8E,,65397,0.4083890223759677,0.13924739387110993,ARMBYRO1187FB57419,,,,d93dabff-3bd6-4f9a-891e-213d4266abf5,Nadine Renee,113161,,0,0,Oasis of Love,80578,0.19878534876524423,SOYSTDI12A6D4F6500,Next Time,852705,0,0
78,22050,67ca96689f499db63352c7cb15a82b44,0.0,136.48934,0.229,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.386,-9.091,1,0.632,130.026,129.122,1,0.0,TRAAGJV128F1464090,,14043,0.6069253585317187,0.3891007762801808,ARWY7I71187FB36C3D,40.71455,"New York, NY",-74.00712,7f565c58-cf5d-441b-821f-c314ddf60c99,Lesley Gore,-1,,0,0,60's Triple set,26902,,SOOOROX12A6D4F8400,It's My Party,292256,0,1963
79,22050,35122600160118386f40e1c6008582b1,0.0,233.27302,0.386,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,-2.658,1,0.501,231.178,132.022,4,0.782,TRAAGKF128F932D5A2,,201255,0.5624637835796072,0.3224851056611973,AR6Y22S1187B99906F,,,,331cddd9-fb6d-4fa8-957b-d130b282e4c4,Smartbomb,181528,,0,0,Yeah.  Well_ Anyway....,633532,0.0,SONSPZE12AB01819CE,Complicate It,7031468,0,2001
80,22050,4e588672cdea2867001b85faebbd48a0,0.0,187.24526,0.107,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.842,-4.42,1,0.721,178.625,183.92,1,0.063,TRAAGKQ128F92EAF39,,324572,0.48100458301758264,0.3356518391847009,ARI5P4N1187FB3F44D,,Minnesota,,48e797f1-0473-4445-9696-c9bc197a3404,Suburbs,-1,,0,0,Un Titre de Toune,435830,0.24906579485370342,SOHWGFU12AB017B036,Monde De Fou,4855196,0,2005
81,22050,ad1859ac1bdfe9bfb3970b4037f247c6,0.0,72.61995,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0,-11.051,0,0.0,68.365,89.867,4,0.476,TRAAGKS128F9314884,,8614,0.7429631523413633,0.45339118607533013,ARYPWUK1187B98ACED,64.55653,Norway,12.66538,69161e5a-51dc-473b-8a16-9007dbdbeb93,Emperor,160843,,0,0,Live Inferno,495734,,SOQQVQJ12AB0185192,Opus a Satana (Part 2),5488523,0,0
82,22050,31d3ab56ae477d180133db3e93d17760,0.0,272.63955,2.775,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.633,-9.97,1,0.605,272.64,119.896,5,0.921,TRAAGMJ12903CAD7D4,,13038,0.585479539749522,0.36438492446826576,ARW63KF1187B98AC48,46.71067,FR,1.71819,8b74c6be-1f8d-4893-8526-1be4a3686f7a,Julien Clerc,61961,,0,0,Vendredi 13 - 1981,664484,,SODRHHD12AB0189F2A,This Melody (Live),7368035,0,0
83,22050,2904e2599ec8c200b30b44b86d9b70e0,0.0,142.75873,0.218,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.62,-11.335,0,0.814,135.546,137.29,4,0.0,TRAAGNL128F4299BF1,,15205,0.671596269848304,0.4810242392118726,AR8H87D1187FB3A841,34.03142,"Delight, AR",-93.50243,57976431-1a5c-4968-a422-b92c5e9b0d4f,Glen Campbell,3137,,0,0,Unconditional Love,112851,,SOQGFVO12A8C13C8C3,I'm Gone This Time,1164868,0,0
84,22050,5d21d8fdd930d59edd6b78926de22907,0.0,194.11546,0.089,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.0,-15.581,1,0.886,182.729,82.343,1,0.387,TRAAGOH128F42593CE,,86039,0.44932361520766173,0.34328188178708335,ARLWR721187B9A03C9,35.82213,"Humboldt, TN",-88.91599,cdfbdee9-1dc0-4766-a3aa-4eef5ba4800e,T.G. Sheppard,111782,,0,0,The Very Best Of,200689,0.3827232807891977,SORABMD12A8C136672,You Feel Good All Over,2185175,0,2002
85,22050,4bf3e42080e6a97cd1a555eff69a714a,0.0,195.91791,0.165,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.883,-11.98,1,0.735,192.087,91.487,4,0.0,TRAAGPF12903CE027E,,11535,0.5164437797727629,0.38666909170602387,ARF4V431187FB3AA41,27.94653,"Tampa, FL",-82.45927,5c1262e2-cb86-4dc9-8acf-781ff4523192,Slim Whitman,59829,,0,0,Country Lovers. Vol. 3,682725,,SOTUBVH12AB018D2EC,Indian Love Call,7576962,0,1990
86,22050,4fff121876c0b80f09157c9028af2a7b,0.0,118.33424,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0,-11.215,0,0.0,118.334,84.69,5,0.678,TRAAGPH128F4273C8D,,21235,0.7282097070640043,0.5380702951237828,ARBGWMW1187B9AEA3E,,CA,,a871fd87-50f7-4032-b06d-da56779edcce,Savage Garden,1397,,0,0,Affirmation,287804,,SOMQAGT12A8C132DB4,You Can Still Be Free,3228951,0,1999
87,22050,343fb42e35d36386fc5ae5858dfa2cc2,0.0,288.41751,0.113,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.08,-8.165,1,0.665,279.179,115.606,4,0.0,TRAAGPJ128F428CD1B,,5845,0.7986451787418826,0.5524133455169445,AR6G4V01187B9AD086,,,,7dc8f5bd-9d0b-4087-9f73-dc164950bbd8,Queens Of The Stone Age,-1,,0,0,Lullabies To Paralyze,220917,0.7251212835673101,SOKLLOH12A67020F2C,I Never Came,2417203,0,2005
88,22050,cef5b9421ef0d449148483b542781c46,0.0,123.21914,1.001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.278,-12.69,0,0.482,118.079,126.523,1,0.0,TRAAGUA128F93236E8,,20690,0.44585463135951076,0.3475988886835368,ARVQ4QM1187B98AD95,33.52029,"Birmingham, AL",-86.8115,49b8ba30-1b74-4d11-b298-9f601992b6fc,Hank Penny & The Lincoln Penny Orchestra,-1,,0,0,It's War Again,629785,,SONRLQH12AB017C232,Dixie,6990204,0,0
89,22050,15855cbe9a0b57bc9fdc883b65fe2766,0.0,283.76771,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.823,-8.7,1,0.69,271.83,113.677,4,1.0,TRAAGVF128E0789785,,464,0.605109701914858,0.39854753538058046,AR9AM2N1187B9AD2F1,53.4796,"Manchester, England",-2.24881,03c2e506-e8bb-4bd6-9693-5aa97c8eea1c,Inspiral Carpets,62569,,0,0,The Singles,11305,0.6651722407621973,SODDZAD12A6701DC4C,Commercial Reign,116001,0,1990
90,22050,27c2501d57affc43e719e4d241ec8daf,0.0,239.3073,0.182,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.569,-5.758,1,0.601,220.264,86.938,4,0.222,TRAAGVM128E0784D95,,3946,0.45404399500343795,0.4214151025424071,AR9XEVF1187B99D017,,,,8601834a-baf3-473c-aac7-00e37b06144a,Borialis,119364,,0,0,What You Thought You Heard,4967,0.5546547674656118,SORENXV12A6701F61F,Hourglass,51416,0,0
91,22050,51c54cfa48fecebb81e93d89c81c9b4f,0.0,206.75873,0.096,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613,-4.907,1,0.656,193.115,141.936,4,0.634,TRAAGXN128F92DE52C,,253540,0.5435161307179269,0.40418220665370436,ARCFOZ71187FB43A0D,,,,dcde676f-f4f4-4bcb-bdb6-e4435ae6ba71,The Dirty Skirts,-1,,0,0,Daddy Don't Disco,325335,0.30416950343527516,SOYMMDY12AB01825B2,Wake,3662845,0,0
92,22050,f77c44758887775fa79a30027d1bd70c,0.0,134.81751,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.847,-8.133,1,0.646,130.723,106.049,1,0.0,TRAAGZU128EF360F47,,66541,0.4205458495228202,0.3135693426838017,ARHFEBO11F50C4825A,,,,,Flor Silvestre,54513,,0,0,15 Exitos Vol. 2 Flor Silvestre,82932,,SOJWQIP12A6D4F710A,Caricia Y Herida,870018,0,0
93,22050,81dcdddfd5ad4a2397d6d83a477a2b07,0.0,285.64853,0.397,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.508,-9.093,1,0.343,274.727,126.88,4,0.0,TRAAHDH128F93094B6,,304198,0.37385062304422495,0.1489854809922737,AR107SB1187B9A79F9,,"Bézu, comme Superdupont, ne connait qu&#039;un pays : la France !",,85495572-8c41-4d3e-8e11-ba9142793adc,Bézu,-1,,0,0,Le top du père Nöel,401583,,SOOVOKS12AB017EE57,Le tortillard,4463774,0,0
94,22050,4a953b42bfeb5440d2ec314a7818dd30,0.0,124.18567,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.074,-10.296,0,0.492,121.005,85.008,5,1.0,TRAAHEG128E07861C3,,368,0.7431297761478142,0.49356684269655965,ARXWAQQ1187B9AE954,,"Newark, NJ",,1f1f6737-b930-46fc-8d25-110bb99f7490,Redman,-1,,0,0,Malpractice,8552,0.5701059300583878,SORWHWY12A6702038E,WKYA (drop),86269,0,2001
95,22050,ecde77a73c92c5916b4bf4a57af15280,0.0,134.08608,4.441,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.718,-12.839,0,0.674,130.38,133.699,1,0.0,TRAAHEH128F427FCEF,,22836,0.13818761011851705,0.3178109598122704,ARL6XZC1187FB3936E,,,,8b49d89a-cd3d-4766-aebb-0a5e1dd2d7a5,Solistiyhtye Suomi,-1,,0,0,20 Suosikkia / Rilluttele yö,217058,,SOGYYLE12A8C13E5EA,Teräslintu,2363661,0,0
96,22050,c085dd8b2551c30aebfd9d15fa38eee8,0.0,155.61098,0.154,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.599,-13.71,1,0.517,150.75,118.975,1,0.003,TRAAHEQ128F93057B4,,31296,0.4161410224693502,0.33109012633891616,ARSDSMG1187B98CB59,40.71455,"New York, NY",-74.00712,0e04e04c-bdfe-4a0e-a311-a2190bd6d72c,Eddie Cantor,18554,,0,0,The Fabulous Eddie Cantor,489673,,SOITUXQ12AB0183AE9,Now's The Time To Fall In Love,5426684,0,0
97,22050,e2c10ea7228b0b6e11013316df37e1b1,0.0,275.40853,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.376,-2.119,1,0.334,272.556,102.408,4,0.395,TRAAHER128F92E3FE9,,7184,0.49555965151406806,0.34919221761645924,AR3WMW01187B9921F7,,,,6ee0eaaf-3f61-4a8e-abc5-ba7e371e01c1,Schizoid,-1,,0,0,Grim Prospects Remixes - Grim Prospects Will Never End,475992,,SOTWEZZ12A8C142B60,Grim Prospects (Gross Prospects - Bad Trip Remix),5285106,0,0
98,22050,352acc5a415aea488f81e0496fba5fa8,0.0,223.4771,0.291,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-14.438,1,0.138,220.026,112.006,4,0.844,TRAAHJX128F9312B83,,61091,0.43053890741728074,0.3163540008222974,AR3C3C01187B98E800,56.153,"Aarhus, Denmark",10.20452,d9566c72-7ad1-410f-9f26-f42ad7cebf1e,Kai Winding,82556,,0,0,The Incredible Kai Winding Trombones,495041,0.0,SOUVRGZ12A58A77F90,Mangos,5481094,0,1961
99,22050,ccd00c7477f01f4c8375b9d5b7017119,0.0,443.24526,0.23,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,-13.002,1,0.051,430.736,45.527,4,0.0,TRAAHKE128F421389B,,48089,0.42837541665132417,0.317833879200262,ARDD9UN1187B98D3A7,31.84666,"Sicily Island, LA",-91.657,83d5d2c1-674b-4b8b-b47f-0e7e2e42e850,Sonny Simmons,-1,,0,0,Staying on the Watch,225610,0.2707759989463275,SOBLTSM12A6D4F9EEA,A Distant Voice,2468314,0,0
100,22050,06963d146fa1ee625710ce60ffd0a10e,0.0,177.81506,0.554,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.695,-12.004,1,0.673,167.48,85.621,4,0.612,TRAAHMO128F92DE7C9,,150079,0.5451109508213838,0.34575124701970267,ARJGNV61187B98F3B5,,"Tallahassee, FL",,49d81b18-cb1e-49d1-90ef-3cf329e6a1fb,Mira,184060,,0,0,Openbare Weg,473710,,SOUQVUD12A8C142DCE,Openbare Weg,5262298,0,2006
